"TimeStampCount","TimeStampGPSTime","TimeStampSchedulerTime","TimeStampSystemTime","DHW_ClothesWasherColdFlow","DHW_ClothesWasherHotFlow","DHW_DailySolarfractionf","DHW_DailyTotalHotWaterLoad_QL","DHW_DeliveryTempCW","DHW_DeliveryTempDW","DHW_DeliveryTempKitchenSink","DHW_DeliveryTempMBASink","DHW_DeliveryTempShower","DHW_DeliveryTempTub","DHW_DiSHW_asherHotFlow","DHW_DrawVolumeCW","DHW_DrawVolumeDW","DHW_DrawVolumeKitchenSink","DHW_DrawVolumeMBASink","DHW_DrawVolumeShower","DHW_DrawVolumeTub","DHW_GlycolTempSHW_HX80galHXIn","DHW_GlycolTempSHW_HX80galHXOut","DHW_HeatPumpWaterHeaterEnergyTotal","DHW_HeatPumpWaterHeaterPowerTotal","DHW_HeatpumpwaterheaterenergyQAUX","DHW_HotWaterLoad_CW","DHW_HotWaterLoad_DW","DHW_HotWaterLoad_KitchenSink","DHW_HotWaterLoad_MBASink","DHW_HotWaterLoad_s_hower","DHW_HotWaterLoad_Tub","DHW_KitchenScalelb","DHW_MBAScalelb","DHW_MainsTempDHW","DHW_MainsTempDWCW","DHW_ManifoldColdFlow","DHW_ManifoldHotFlow","DHW_MixValveColdFlow","DHW_OverUnderdraw","DHW_RoomTempBasementHPWH","DHW_SHW_PumpsEnergywithStandby","DHW_SHW_PumpsPowerWithStandby","DHW_SolartankenergyQSOLAR","DHW_StatusSolenoidCold11MBATub","DHW_StatusSolenoidCold12MBAShower","DHW_StatusSolenoidCold4KitchenSink","DHW_StatusSolenoidHot3KitchenSink","DHW_StatusSolenoidHot8MBATub","DHW_StatusSolenoidHot9MBAShower","DHW_StatusDrainTankSolenoidKitchen","DHW_StatusDrainTankSolenoidMBA","DHW_TotalHotWaterLoad_","DHW_WaterTempBA2ShowerMixed","DHW_WaterTempBA2SHW_Cold","DHW_WaterTempBA2SHW_Hot","DHW_WaterTempBA2SinkCold","DHW_WaterTempBA2SinkHot","DHW_WaterTempBA2SinkMixed","DHW_WaterTempDiSHW_asher","DHW_WaterTempHPWHIn","DHW_WaterTempHPWHOut","DHW_WaterTempKSinkCold","DHW_WaterTempKSinkHot","DHW_WaterTempKSinkMix","DHW_WaterTempMBASHW_Cold","DHW_WaterTempMBASHW_Hot","DHW_WaterTempMBASHW_Mix","DHW_WaterTempMBASinkRMixed","DHW_WaterTempMBASinkRCold","DHW_WaterTempMBASinkRHot","DHW_WaterTempMBATubCold","DHW_WaterTempMBATubHot","DHW_WaterTempMBATubMix","DHW_WaterTempManifoldColdIn","DHW_WaterTempManifoldHotIn","DHW_WaterTempMixValveColdIn","DHW_WaterTempMixValveHotIn","DHW_WaterTempSHW_HX80galHXIn","DHW_WaterTempSHW_HX80galHXOut","DHW_WaterTempSolarPreheatTank80galIn","DHW_WaterTempSolarPreheatTank80galOut","DHW_WaterTempWasherCold","DHW_WaterTempWasherHot","ElecTotal_DHW_Energy","ElecTotal_DHW_Power"
28,"2015-02-01 05:27:50+00:00","2015-02-01 05:27:40.100029+00:00","2015-02-01 05:27:50.127089+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7241675874,10.8667284479,3.432,6.92,3.432,0,0,0,0,0,0,-0.604396865879,-7.91312531802,0,0,0,0,0,0,20.1634392008,1.456,3.36,0,0,0,0,0,0,0,0,0,0,19.9330434535,20.2040780605,20.2344444612,21.6907130776,23.4752028425,23.3042049881,24.5693055719,24.1769722993,45.7781994086,23.2757098399,28.5344247733,25.4732224433,20.4778162178,20.4259527442,19.9645140548,29.7778990293,-65149.4729147,-65132.1572771,20.6375341709,20.7420688739,19.4075193754,20.8828569729,42.5269677766,20.6748826573,22.5110571087,20.4061819765,20.6705899722,19.4159543427,22.8461724581,22.2259519903,22.2334103354,4.888,13.74
29,"2015-02-01 05:28:50+00:00","2015-02-01 05:28:40.100031+00:00","2015-02-01 05:28:50.127138+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7443149204,10.8670174341,3.564,6.92,3.564,0,0,0,0,0,0,-0.604518597624,-7.91857217231,0,0,0,0,0,0,20.2080632559,1.512,3.36,0,0,0,0,0,0,0,0,0,0,19.9827132022,20.2461997548,20.2774894249,21.7371944977,23.4899849652,23.2995802992,24.5531307945,24.0301176318,45.4083715217,23.3149791356,28.4411658469,25.4017505538,20.5140900891,20.4764726005,20.0219406914,29.590927855,-65162.8697799,-65143.8340371,20.691284551,20.7920336406,19.4584839051,20.9140972716,42.3694371037,20.6296411597,22.4695619159,20.3501030208,20.6276345092,19.0743454021,22.8091321286,22.2536268033,22.2975085272,5.076,13.74
30,"2015-02-01 05:29:50+00:00","2015-02-01 05:29:40.100030+00:00","2015-02-01 05:29:50.127087+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7213784759,10.8646451297,3.696,6.92,3.696,0,0,0,0,0,0,-0.598310274683,-7.92090653843,0,0,0,0,0,0,20.181874923,1.568,3.36,0,0,0,0,0,0,0,0,0,0,19.9698810549,20.2499729294,20.2632196047,21.7309355407,23.4550395379,23.2652692214,24.5506497374,24.3280261453,45.4307254921,23.2942913047,28.2902705141,25.2940371598,20.5096485766,20.4816613761,20.0216554605,29.4027614665,-65163.3432894,-65141.394391,20.7199187136,20.7698123664,19.4636271523,20.9552756402,42.1579523115,20.6156543224,22.4644214848,20.3745755634,20.6676598544,18.9141409942,22.8240264535,22.2562571585,22.2972233103,5.264,13.74
31,"2015-02-01 05:30:50+00:00","2015-02-01 05:30:40.100029+00:00","2015-02-01 05:30:50.127106+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6704610806,10.878720529,3.828,6.92,3.828,0,0,0,0,0,0,-0.610601131097,-7.96370325064,0,0,0,0,0,0,20.2196431842,1.624,3.36,0,0,0,0,0,0,0,0,0,0,19.8702077628,20.2119068939,20.2064211507,21.7176587549,23.334189516,23.1561387346,24.4805543354,24.1857371567,45.1972433343,23.2751879907,28.0905088965,25.1288090455,20.4853648973,20.4141889931,19.9955988837,29.1642199681,-65156.3030878,-65125.0876491,20.6629118371,20.6976203155,19.387013102,20.8997864879,41.9237423456,20.5978302624,22.4297818346,20.3375785161,20.6243558489,18.7984846321,22.7780813057,22.1763036924,22.262650987,5.452,13.74
32,"2015-02-01 05:31:50+00:00","2015-02-01 05:31:40.100027+00:00","2015-02-01 05:31:49.408851+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7460668621,10.8468153711,3.96,6.92,3.96,0,0,0,0,0,0,-0.606255304549,-7.97122509704,0,0,0,0,0,0,20.1850988936,1.68,3.36,0,0,0,0,0,0,0,0,0,0,19.9296226694,20.2162820584,20.2353176724,21.6824115037,23.3128276868,23.1473700979,24.4431078422,24.0857557645,44.8497859089,23.2426198818,27.9928208339,25.0800619139,20.4742058898,20.4128047001,19.9693991196,28.956775559,-65154.5264056,-65131.5192101,20.668133084,20.7367130462,19.3914848477,20.9487372509,41.7888595475,20.6098305073,22.3687781554,20.3590905922,20.6107784028,19.1857764982,22.7526976149,22.2050855169,22.2565227999,5.64,13.74
33,"2015-02-01 05:32:50+00:00","2015-02-01 05:32:39.381794+00:00","2015-02-01 05:32:49.408887+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6971420652,10.8600461118,4.092,6.92,4.092,0,0,0,0,0,0,-0.622676927203,-7.94794627934,0,0,0,0,0,0,20.1957581025,1.736,3.36,0,0,0,0,0,0,0,0,0,0,19.9330037845,20.1784950201,20.2565119747,21.6484787278,23.263030466,23.0445782811,24.3702807651,24.255879353,45.0834586437,23.2102824345,27.8891636965,24.9742761576,20.444816642,20.4283675743,19.9537179211,28.7565071199,-65147.5542886,-65134.4846159,20.6379192871,20.7751450709,19.411541244,20.8872056559,41.6138569844,20.6087000793,22.3558749413,20.3501791842,20.6382249995,19.3096474455,22.7377060739,22.2068575746,22.2210055489,5.828,13.74
34,"2015-02-01 05:33:50+00:00","2015-02-01 05:33:39.381799+00:00","2015-02-01 05:33:49.408906+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7228100819,10.8928288983,4.224,6.92,4.224,0,0,0,0,0,0,-0.606352690503,-7.99275314015,0,0,0,0,0,0,20.2020485037,1.792,3.36,0,0,0,0,0,0,0,0,0,0,19.9625181077,20.262429865,20.2569782994,21.6988044949,23.2315834547,23.0850277615,24.4200161607,24.3350800242,44.8697591468,23.2473330186,27.7656485122,24.8529250056,20.5017565586,20.4111738852,19.9843785516,28.6319742604,-65162.0202586,-65135.5440653,20.7196285047,20.7478246789,19.4165858929,20.9526270827,41.4171941795,20.6778930224,22.3809925419,20.4217321526,20.6395529676,19.2056605992,22.7475389294,22.2379024998,22.3076542886,6.016,13.74
35,"2015-02-01 05:34:50+00:00","2015-02-01 05:34:39.381795+00:00","2015-02-01 05:34:49.408839+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6997351839,10.8663723131,4.356,6.92,4.356,0,0,0,0,0,0,-0.592933785521,-7.98626878981,0,0,0,0,0,0,20.2122198434,1.848,3.36,0,0,0,0,0,0,0,0,0,0,19.9977223934,20.2479600761,20.3104715232,21.7283175888,23.2241929843,23.0239882875,24.3696864166,24.6547560825,44.7903035692,23.2540635374,27.6839671632,24.7755198472,20.4873311372,20.4629386837,19.9982214691,28.4486445105,-65163.3139376,-65145.1924925,20.704933591,20.7829432906,19.4790863886,20.9452914067,41.280221164,20.6217853799,22.3557830639,20.3816878016,20.6555801743,19.6571376313,22.7433963774,22.2679419492,22.3042460625,6.204,13.74
36,"2015-02-01 05:35:50+00:00","2015-02-01 05:35:39.381796+00:00","2015-02-01 05:35:49.408911+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.754220471,10.8704205858,4.488,6.92,4.488,0,0,0,0,0,0,-0.614318008628,-8.01220619114,0,0,0,0,0,0,20.2074591386,1.904,3.36,0,0,0,0,0,0,0,0,0,0,19.9787259656,20.2541529316,20.2926253417,21.7205205418,23.1801359214,22.9754793541,24.3323972754,24.0165760585,44.6555923807,23.2535558864,27.5701281589,24.668894169,20.4965002594,20.4430723661,20.0361167093,28.2871377694,-65164.6145115,-65141.7281947,20.7237658753,20.7701683504,19.4703114621,20.9640753041,41.0753444759,20.6789678815,22.4131556477,20.4175236796,20.6783452842,19.7035027641,22.7720663241,22.2472476909,22.3150196862,6.392,13.74
37,"2015-02-01 05:36:50+00:00","2015-02-01 05:36:39.381799+00:00","2015-02-01 05:36:49.408820+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7702076273,10.8102870834,4.62,6.92,4.62,0,0,0,0,0,0,-0.600692160322,-7.98840862542,0,0,0,0,0,0,20.1860721037,1.96,3.36,0,0,0,0,0,0,0,0,0,0,19.9193531396,20.2199291478,20.2204495069,21.6757893122,23.0977699394,22.8885491349,24.2910263899,24.1873429557,44.3283882497,23.2324982845,27.3932042745,24.5784088156,20.4505566401,20.3931759257,19.9581334053,28.0552373693,-65154.7326392,-65128.6768638,20.6668246842,20.7317262196,19.4073654205,20.9237943301,40.8661713793,20.6199980846,22.3030216512,20.3679698507,20.6019269763,19.235567747,22.7111062709,22.1928632072,22.2590732922,6.58,13.74
38,"2015-02-01 05:37:50+00:00","2015-02-01 05:37:39.381793+00:00","2015-02-01 05:37:49.408838+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7061395643,10.8748917874,4.752,6.92,4.752,0,0,0,0,0,0,-0.614520895167,-8.00053436054,0,0,0,0,0,0,20.1988179824,2.016,3.36,0,0,0,0,0,0,0,0,0,0,19.941091308,20.2408863117,20.2498281185,21.7358058048,23.0895038213,22.9107011633,24.2905069585,24.2015280705,44.6407670295,23.2147618486,27.3306404555,24.4675091273,20.4983417675,20.4164461567,20.0196043874,27.9341883138,-65165.2470784,-65137.1210272,20.7150362692,20.7539395355,19.4442443427,20.9684133005,40.707833796,20.6039564955,22.2860756223,20.3507712312,20.6377331749,19.7677182419,22.6955593184,22.2229251056,22.3057105964,6.768,13.74
39,"2015-02-01 05:38:50+00:00","2015-02-01 05:38:39.381796+00:00","2015-02-01 05:38:49.408910+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7239644066,10.8025125373,4.884,6.92,4.884,0,0,0,0,0,0,-0.62219811473,-7.98160005756,0,0,0,0,0,0,20.1688053184,2.072,3.36,0,0,0,0,0,0,0,0,0,0,19.9153484204,20.2054894415,20.2329280018,21.6602725992,23.0594738635,22.8058718624,24.237858184,24.861939418,44.4504722568,23.1866726285,27.1867613353,24.4121103685,20.4535411673,20.4143802468,19.9615856159,27.7231309813,-65154.056594,-65133.5560803,20.6711252719,20.7137114709,19.4421774193,20.9503124838,40.5228331874,20.6201361405,22.2656549735,20.3761750348,20.6070652945,19.3782932344,22.6643206356,22.249518476,22.2705072379,6.956,13.74
40,"2015-02-01 05:39:50+00:00","2015-02-01 05:39:39.381795+00:00","2015-02-01 05:39:49.408901+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7330645092,10.8647244027,5.016,6.92,5.016,0,0,0,0,0,0,-0.621066009596,-7.9843234847,0,0,0,0,0,0,20.1876376647,2.128,3.36,0,0,0,0,0,0,0,0,0,0,19.9158510114,20.2114667478,20.2349900918,21.6516003797,22.9770187242,22.7753067255,24.2155585531,24.1349551405,44.3130613482,23.1723932523,27.0890247986,24.2851191904,20.4418138205,20.3887283425,19.9582188956,27.5847767972,-65154.8996849,-65130.3229654,20.6685109724,20.7418123533,19.4289378757,20.9644463539,40.3316673384,20.648460343,22.2363319379,20.3873881138,20.6026206706,19.3777133798,22.6573961957,22.2096515751,22.2601449821,7.144,13.74
41,"2015-02-01 05:40:50+00:00","2015-02-01 05:40:39.381795+00:00","2015-02-01 05:40:49.408922+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7381489947,10.8459470407,5.148,6.92,5.148,0,0,0,0,0,0,-0.619520015552,-8.02005225505,0,0,0,0,0,0,20.1758891715,2.184,3.36,0,0,0,0,0,0,0,0,0,0,19.9350099279,20.207936182,20.2585242129,21.6525975442,22.9543500759,22.737689455,24.1599048455,24.3048702714,44.5917280509,23.1437831822,26.9887794541,24.2572724138,20.444229608,20.3903888839,19.9432229757,27.4004749093,-65151.8972228,-65133.7119725,20.6627184814,20.7444139155,19.427624608,20.9413888243,40.204670061,20.6157794483,22.2008938724,20.3573431818,20.6472741715,19.4446395508,22.6426789522,22.189097145,22.2386648674,7.332,13.74
42,"2015-02-01 05:41:50+00:00","2015-02-01 05:41:39.381796+00:00","2015-02-01 05:41:49.408877+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7507098519,10.8840719971,5.28,6.92,5.28,0,0,0,0,0,0,-0.600594775487,-8.01337337421,0,0,0,0,0,0,20.1909256897,2.24,3.36,0,0,0,0,0,0,0,0,0,0,19.9793100995,20.2492135491,20.2822521752,21.6947132752,22.9824413781,22.7334391827,24.1654439852,24.441582614,44.3129625488,23.1685220522,26.9065361693,24.1700497774,20.4751747925,20.4134436215,19.99334389,27.2965423614,-65162.8452576,-65141.9238948,20.7206697995,20.7715540577,19.4471421764,20.9686202642,40.048769594,20.6697515664,22.2342502833,20.4108657052,20.6721131094,19.5589271725,22.6690015648,22.2578523964,22.299569558,7.52,13.74
43,"2015-02-01 05:42:50+00:00","2015-02-01 05:42:39.381794+00:00","2015-02-01 05:42:49.408853+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6825333379,10.852060186,5.412,6.92,5.412,0,0,0,0,0,0,-0.621106586605,-8.01337337422,0,0,0,0,0,0,20.1235595058,2.296,3.36,0,0,0,0,0,0,0,0,0,0,19.9603686574,20.2119338167,20.2939372753,21.674786237,22.9110427061,22.673099328,24.1472490903,24.3781493766,44.2960690634,23.1689621182,26.8176236072,24.104300851,20.4416646992,20.4128468976,19.9932189958,27.1013193391,-65157.4841454,-65138.7889959,20.6856331726,20.7869014386,19.4480097281,20.9486849055,39.9037995857,20.6049002474,22.191686234,20.3489776915,20.6628637376,19.401724648,22.6368774068,22.2656328029,22.2717045879,7.708,13.74
44,"2015-02-01 05:43:50+00:00","2015-02-01 05:43:39.381797+00:00","2015-02-01 05:43:49.408906+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7066368663,10.869986251,5.544,6.92,5.544,0,0,0,0,0,0,-0.611295002361,-8.0227108387,0,0,0,0,0,0,20.1727137314,2.352,3.36,0,0,0,0,0,0,0,0,0,0,19.9614836092,20.2710717861,20.2812628908,21.7097185391,22.9157698701,22.6868155137,24.1443290691,24.4420117175,43.9422571937,23.1642081286,26.719626108,24.0047731083,20.4783398865,20.4357268815,20.0113682779,27.0086232149,-65167.8159505,-65142.4213484,20.7351075906,20.7724977061,19.488651615,20.9942327076,39.7120780204,20.6205511937,22.1778485437,20.3765888712,20.6533579383,19.3759650286,22.6402817368,22.2412467174,22.3079874838,7.896,13.74
45,"2015-02-01 05:44:50+00:00","2015-02-01 05:44:39.381795+00:00","2015-02-01 05:44:49.408848+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6908612366,10.8298332274,5.676,6.92,5.676,0,0,0,0,0,0,-0.615364902054,-8.00941792051,0,0,0,0,0,0,20.177269911,2.408,3.36,0,0,0,0,0,0,0,0,0,0,19.9109794465,20.2317059583,20.2408327842,21.6843741059,22.8561390018,22.6080860354,24.0723698212,24.4568815293,44.0009094384,23.1263994698,26.6099376174,23.9351433077,20.4643232734,20.4006107708,20.0108098071,26.8618639379,-65163.1976552,-65135.5691795,20.7041193931,20.7430232615,19.4562183714,20.9999468043,39.5310162074,20.6326487428,22.1492471995,20.3465038313,20.6573734455,19.5953977823,22.6139089384,22.2013081,22.2929012119,8.084,13.74
46,"2015-02-01 05:45:50+00:00","2015-02-01 05:45:39.381794+00:00","2015-02-01 05:45:49.408901+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7097888198,10.8367627914,5.808,6.92,5.808,0,0,0,0,0,0,-0.624474499115,-8.05214978921,0,0,0,0,0,0,20.1988814204,2.464,3.36,0,0,0,0,0,0,0,0,0,0,19.9008998134,20.2312954075,20.2698989104,21.6606787344,22.8353008499,22.5566780969,24.0224161501,24.4884514913,43.5621273771,23.1098485363,26.5352237073,23.861847813,20.4431338791,20.3991138503,19.9539230619,26.6843965429,-65156.8755551,-65137.8757193,20.6826187539,20.7499713899,19.4607178967,20.9839244873,39.3867518293,20.6415068136,22.1529972636,20.3887431694,20.636275865,19.3828572857,22.6238567843,22.2299292257,22.277682383,8.272,13.74
47,"2015-02-01 05:46:50+00:00","2015-02-01 05:46:39.381793+00:00","2015-02-01 05:46:49.408825+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7208343071,10.841892019,5.94,6.92,5.94,0,0,0,0,0,0,-0.626896963359,-8.03671703541,0,0,0,0,0,0,20.1763168539,2.52,3.36,0,0,0,0,0,0,0,0,0,0,19.9895417943,20.2360394884,20.2759681171,21.6592422929,22.8299216629,22.5597478197,24.042013844,24.9362115436,43.1999189283,23.1079009982,26.4284454134,23.8000984416,20.4431076351,20.4149029666,19.9840004863,26.5834293714,-65162.0654909,-65143.0412765,20.7150526295,20.7690043453,19.4604574805,20.9782398475,39.240139878,20.6798174225,22.1310912186,20.3772468485,20.6415669106,19.5023345983,22.5793807015,22.2538994318,22.2746953242,8.46,13.74
48,"2015-02-01 05:47:50+00:00","2015-02-01 05:47:39.381795+00:00","2015-02-01 05:47:49.408880+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7014787856,10.7976503597,6.072,6.92,6.072,0,0,0,0,0,0,-0.625943397345,-8.03509594782,0,0,0,0,0,0,20.1802891364,2.576,3.36,0,0,0,0,0,0,0,0,0,0,19.8696818769,20.219312986,20.213736793,21.6244151786,22.7188686856,22.4768969667,23.9767143227,24.3931019686,43.5523137978,23.0856928458,26.3143803546,23.682337806,20.4177820757,20.3395838213,19.9430796177,26.4208496928,-65153.9185493,-65126.5879728,20.6736162947,20.7168620583,19.4018343628,20.9706794052,39.0363541622,20.6220400545,22.0898259876,20.3487849673,20.5813761136,19.553995718,22.5529760274,22.1778478546,22.2698859499,8.648,13.74
49,"2015-02-01 05:48:50+00:00","2015-02-01 05:48:39.381796+00:00","2015-02-01 05:48:49.408901+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7243521019,10.8232728224,6.204,6.92,6.204,0,0,0,0,0,0,-0.598878356277,-8.15758532566,0,0,0,0,0,0,20.1930260046,2.632,3.36,0,0,0,0,0,0,0,0,0,0,19.897241659,20.1866533423,20.2167728887,21.5898479713,22.6936071949,22.4168467508,23.9324632718,24.5093667643,43.6328476985,23.0484909481,26.2164471382,23.6367079016,20.3730698596,20.3482844227,19.9041153289,26.271868222,-65146.3658895,-65128.8258713,20.6565480969,20.7082411617,19.3851286089,20.9400784089,38.8895837423,20.6659494214,22.089202896,20.3597172874,20.6690248183,19.4755368662,22.5873448354,22.197248265,22.2332213663,8.836,13.74
50,"2015-02-01 05:49:50+00:00","2015-02-01 05:49:39.381795+00:00","2015-02-01 05:49:49.408856+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6983927963,10.8417548172,6.336,6.92,6.336,0,0,0,0,0,0,-0.63108859628,-8.14701583461,0,0,0,0,0,0,20.1668262096,2.688,3.36,0,0,0,0,0,0,0,0,0,0,19.8929032537,20.2171545026,20.2170590901,21.6259826723,22.6891462613,22.4283359641,23.9334488276,24.730988406,43.8321917721,23.0290653691,26.1391408657,23.5420320762,20.4101933321,20.3454061216,19.9358276582,26.1425078997,-65152.2275861,-65129.3454915,20.6371560264,20.713385419,19.4051090625,20.9631928741,38.7323506487,20.6418097821,22.0529910724,20.3622572584,20.6484607794,19.7877813799,22.5757681765,22.1670415769,22.2476121876,9.024,13.74
51,"2015-02-01 05:50:50+00:00","2015-02-01 05:50:39.381796+00:00","2015-02-01 05:50:49.408864+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7331383655,10.8688512449,6.468,6.92,6.468,0,0,0,0,0,0,-0.606097053717,-8.14182835434,0,0,0,0,0,0,20.155092962,2.744,3.36,0,0,0,0,0,0,0,0,0,0,19.9734362058,20.2538619895,20.2900704553,21.6791661607,22.7300417286,22.4435064022,23.9636853773,24.9256818796,43.1585336629,23.0956318086,26.1373015756,23.5397542945,20.4466737928,20.4238050563,20.0038408538,26.0945669181,-65167.7536397,-65147.5417773,20.7147488787,20.7895972796,19.4865497259,21.016092977,38.630601207,20.6762986766,22.0895879931,20.4155656081,20.6632345898,19.6749270732,22.5655787,22.2828575672,22.3127097241,9.212,13.74
52,"2015-02-01 05:51:50+00:00","2015-02-01 05:51:39.381796+00:00","2015-02-01 05:51:49.408843+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7798009426,10.8061840478,6.6,6.92,6.6,0,0,0,0,0,0,-0.608982097574,-8.13093464579,0,0,0,0,0,0,20.1614496634,2.8,3.36,0,0,0,0,0,0,0,0,0,0,19.8926864382,20.2030102531,20.2102266784,21.6341401281,22.6539764877,22.358063391,23.8950094459,24.6253799866,43.2455675271,23.0324162088,25.9927617957,23.4145626926,20.4002464136,20.3606293372,19.9494816824,25.9121387666,-65155.5640313,-65131.6081858,20.6934644704,20.707837719,19.4413033856,20.9927393747,38.4439006723,20.6470133748,22.0267407713,20.3533972482,20.6455927928,19.8260678026,22.5251229387,22.1966104879,22.2652635431,9.4,13.74
53,"2015-02-01 05:52:50+00:00","2015-02-01 05:52:39.381794+00:00","2015-02-01 05:52:49.408854+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.769051849,10.8439778273,6.732,6.92,6.732,0,0,0,0,0,0,-0.626600749238,-8.08735981154,0,0,0,0,0,0,20.1784852528,2.856,3.36,0,0,0,0,0,0,0,0,0,0,19.9291608081,20.2017021685,20.2365564989,21.6350493709,22.6367947302,22.3301742314,23.8732416072,24.7539692751,43.398594672,23.0199009023,25.901390745,23.3963949606,20.3902016201,20.3681036947,19.9442601232,25.7874428989,-65154.6300489,-65133.643892,20.6655955307,20.7239399951,19.4347066162,20.9655388187,38.3091021605,20.6391676817,22.0638836003,20.3904162491,20.6788740313,19.7784264112,22.5599211247,22.2113532014,22.2430377807,9.588,13.74
54,"2015-02-01 05:53:50+00:00","2015-02-01 05:53:39.381794+00:00","2015-02-01 05:53:49.408865+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7242237626,10.8084695479,6.864,6.92,6.864,0,0,0,0,0,0,-0.627318967225,-8.10370037437,0,0,0,0,0,0,20.1616900301,2.912,3.36,0,0,0,0,0,0,0,0,0,0,19.9362128916,20.2320382628,20.2625162974,21.629192274,22.6040708857,22.3289314086,23.9024040744,24.5960077781,43.4825570389,23.0559656109,25.8610578995,23.3219469587,20.4255526399,20.371572219,19.9692916319,25.7029572246,-65161.097161,-65137.8502266,20.7084115602,20.7530249806,19.4730304124,21.0021165776,38.172045757,20.6454223694,22.0217576496,20.3511478026,20.6465497769,19.9045192289,22.5267839847,22.2278448717,22.2851907117,9.776,13.74
55,"2015-02-01 05:54:50+00:00","2015-02-01 05:54:39.381795+00:00","2015-02-01 05:54:49.408854+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7256831184,10.7841107478,6.996,6.92,6.996,0,0,0,0,0,0,-0.601300819505,-8.09682696301,0,0,0,0,0,0,20.1655845375,2.968,3.36,0,0,0,0,0,0,0,0,0,0,19.8976916864,20.2247805493,20.2142484429,21.5929803952,22.5524413116,22.2685830989,23.8503242799,24.4620644397,42.9045923442,23.0181077075,25.7588312805,23.2406598638,20.3678061277,20.3312644567,19.9585467272,25.5789054291,-65154.6732351,-65127.9855926,20.7047452902,20.6957648164,19.4341315255,20.9813307931,37.983735864,20.6789721764,22.0171585257,20.3814962058,20.6541144928,19.9064775668,22.4909639873,22.2000501197,22.2671505187,9.964,13.74
56,"2015-02-01 05:55:50+00:00","2015-02-01 05:55:39.381793+00:00","2015-02-01 05:55:49.408911+00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6936867025,10.7637809477,7.128,6.92,7.128,0,0,0,0,0,0,-0.619341474969,-8.13028621074,0,0,0,0,0,0,20.1454689462,3.024,3.36,0,0,0,0,0,0,0,0,0,0,19.8908579086,20.2134051457,20.2088210153,21.5839967842,22.5009403639,22.2228974327,23.7862337151,24.9566153089,43.3369037348,22.9745113363,25.6738925415,23.1948858571,20.378152793,20.3305627107,19.918160602,25.4463766961,-65149.9651346,-65126.7109251,20.6567194569,20.6986005277,19.429980131,20.9743534865,37.8361452702,20.6055343716,21.959870033,20.3103664435,20.5963019366,19.809798995,22.4369113064,22.1751175568,22.2494750277,10.152,13.74
